SUB_LAT,SUB_LONG,SUB_ZIPCODE,SUB_STATE
45.76842336,-91.86474437,54871,WI
45.53850181,-90.31181231,54556,WI
45.22355314,-91.12758237,54745,WI
43.71099338,-87.83839599,53085,WI
45.51378064,-87.80092075,49821,MI
44.21619818,-88.4018233,54952,WI
43.344639,-88.595631,53034,WI
43.287783,-91.006561,54626,WI
34.67668021,-86.01715156,35768,AL
30.83963639,-84.48886665,39819,GA
30.05299676,-83.55048167,32348,FL
30.0616113,-83.54534397,32348,FL
30.12540024,-83.16986348,32060,FL
30.1248128,-83.16996646,32060,FL
29.99917553,-82.93498639,32071,FL
29.99886918,-82.93542956,32071,FL
30.37162655,-83.18291211,32060,FL
30.26151704,-83.07766768,32060,FL
42.724156,-93.231336,50441,IA
30.29301128,-82.72824094,32055,FL
30.39497112,-84.79149754,32334,FL
30.43510352,-84.37289433,32304,FL
29.6917361,-85.25454806,32456,FL
30.42967063,-84.31509694,32304,FL
30.47671546,-84.34595355,32303,FL
30.59781146,-84.58049091,32352,FL
30.65102613,-84.421366,32333,FL
30.72826588,-83.21808327,31606,GA
30.52509834,-83.39359595,32340,FL
30.51747483,-83.17862905,32053,FL
30.06354147,-84.48910633,32358,FL
30.38885739,-84.77827226,32334,FL
30.31514567,-85.48553903,32466,FL
30.56444667,-87.22439166,32514,FL
30.0761402,-85.60414439,32403,FL
30.24241587,-85.46816664,32404,FL
30.23651821,-85.21397881,32449,FL
30.24795781,-85.53527831,32404,FL
34.55300789,-94.21849912,71953,AR
35.93580191,-89.87628896,72315,AR
35.86867041,-90.01721587,72315,AR
35.92163928,-89.89063988,72315,AR
35.90801599,-89.91096342,72315,AR
34.89722531,-91.20242501,72021,AR
34.76581741,-91.24534388,72029,AR
34.50162751,-91.13712121,72069,AR
34.35509837,-93.56147485,71935,AR
34.49598419,-93.68613914,71957,AR
33.60477365,-93.36985993,71858,AR
36.01366,-93.17890996,72641,AR
36.10954543,-93.12381957,72641,AR
33.7354121,-92.61756612,71720,AR
33.7839731,-92.69785948,71720,AR
33.65442278,-92.78764222,71701,AR
33.59510649,-92.83008884,71701,AR
33.56393907,-92.79226175,71701,AR
33.54228144,-92.8224035,71701,AR
33.50401698,-92.89547289,71701,AR
33.40814743,-93.05922153,71764,AR
34.8737767,-93.0893374,72857,AR
35.03519767,-92.92866394,72001,AR
34.56236482,-90.79405617,72374,AR
34.31708589,-90.86726075,72333,AR
34.39998996,-90.64317551,72342,AR
34.07870776,-93.62674632,71958,AR
34.03283425,-93.48383416,71940,AR
34.06527749,-93.7009416,71958,AR
34.08983055,-93.81750461,71852,AR
34.24686301,-93.70752914,71950,AR
35.56358932,-90.74906029,72432,AR
35.69372499,-90.52609724,72472,AR
35.65328696,-90.49976518,72472,AR
35.60613993,-90.58118234,72472,AR
35.51369186,-90.41643721,72386,AR
35.61278948,-90.32174494,72354,AR
34.43885864,-94.39904313,71937,AR
34.57994687,-94.19247152,71953,AR
34.53929241,-93.99938007,71953,AR
35.46474565,-93.17454994,72837,AR
35.3630776,-93.00055805,72802,AR
35.30561265,-93.12320701,72802,AR
34.79361482,-91.46718586,72041,AR
34.77508003,-91.54970468,72041,AR
34.98473713,-91.5096396,72040,AR
34.88978923,-92.68059364,72016,AR
34.85052089,-92.4851292,72135,AR
34.74240417,-92.12946871,72117,AR
34.97395922,-92.139628,72023,AR
34.88565961,-92.39082039,72113,AR
34.81167626,-92.48789354,72223,AR
34.76007738,-92.45597423,72223,AR
34.79823979,-92.40969113,72223,AR
34.69048529,-92.37926636,72204,AR
34.64184897,-92.410561,72103,AR
34.85875609,-92.19581654,72076,AR
34.66100852,-92.37712484,72103,AR
41.63100477,-88.12241754,60544,IL
34.79836284,-92.28267389,72118,AR
34.80398647,-92.28250216,72118,AR
34.78313784,-92.33224202,72207,AR
34.75662478,-92.34695328,72205,AR
34.72108691,-92.30511242,72204,AR
34.69403226,-92.31563816,72209,AR
34.71386586,-92.256886,72206,AR
34.73585117,-92.35224905,72204,AR
34.71768728,-92.35175979,72204,AR
34.74408724,-92.30611403,72205,AR
34.72608216,-92.27781487,72206,AR
34.75051426,-92.27669192,72201,AR
34.66828504,-92.36179067,72209,AR
34.61370864,-92.24012039,72206,AR
34.63345024,-92.27317626,72206,AR
34.88121765,-92.22031575,72120,AR
34.75463806,-92.19788784,72117,AR
42.759868,-93.371505,50452,IA
34.80055344,-92.1887859,72117,AR
36.35723535,-91.09466807,72455,AR
36.2493282,-91.0545698,72455,AR
36.24990278,-91.0529982,72455,AR
36.28561223,-90.93893228,72455,AR
36.26972658,-91.04255391,72455,AR
34.62618182,-92.76640534,72019,AR
34.50098475,-92.64775816,72015,AR
34.56715072,-92.50525671,72011,AR
34.59555048,-92.57982692,72019,AR
34.59234773,-92.48408336,72022,AR
34.65064571,-92.49757014,72002,AR
34.58358953,-92.36911127,72103,AR
34.63911757,-92.56148058,72019,AR
35.07735764,-94.19538915,72944,AR
35.28154716,-94.37863419,72916,AR
35.23821883,-94.39426201,72916,AR
35.1950034,-94.3612609,72937,AR
42.658137,-93.275933,50441,IA
35.20953086,-94.37245663,72937,AR
35.02799426,-94.32646939,72944,AR
35.0725641,-94.34359389,72938,AR
35.16297269,-94.21987811,72936,AR
35.10310092,-94.21740034,72944,AR
35.08523074,-94.26769678,72940,AR
35.08266582,-94.27018628,72940,AR
35.40061149,-94.41433585,72901,AR
33.89277637,-94.1507985,71846,AR
33.98994108,-94.17857219,71846,AR
34.0281642,-94.34350219,71832,AR
33.99814477,-94.38396137,71832,AR
35.94284273,-91.57778608,72521,AR
36.27961265,-91.38402067,72482,AR
35.09603246,-90.99860327,72326,AR
34.96934851,-90.89549973,72372,AR
34.96827787,-90.89496996,72372,AR
35.01656124,-90.61539669,72394,AR
34.9672861,-90.45173769,72348,AR
33.18960096,-92.96614501,71753,AR
33.35810316,-92.73127172,71762,AR
33.36200547,-92.64829516,71730,AR
33.26016951,-92.64552201,71730,AR
33.26361417,-92.68793017,71730,AR
33.20714081,-92.66068207,71730,AR
33.20655161,-92.69622424,71730,AR
33.20177905,-92.67388408,71730,AR
33.18651065,-92.70923259,71730,AR
33.20350336,-92.73706083,71730,AR
33.16399384,-92.74116368,71730,AR
33.10980772,-92.66728504,71730,AR
33.02717303,-92.73687431,71749,AR
33.20983651,-92.61426891,71730,AR
33.11376294,-92.60696601,71730,AR
33.12745793,-92.40274672,71765,AR
33.04360179,-92.20265588,71747,AR
35.61475422,-92.4922376,72031,AR
35.53335062,-92.44351088,72031,AR
35.45444667,-92.38584598,72013,AR
35.64818074,-92.3284581,72153,AR
35.58964957,-92.30371647,72088,AR
35.97399388,-94.01369905,72701,AR
36.1921658,-94.12663249,72764,AR
36.20840787,-94.11928132,72764,AR
36.16430853,-94.13664282,72764,AR
36.1334142,-94.09477561,72764,AR
36.12561135,-94.11214389,72703,AR
36.12762764,-94.13553153,72703,AR
35.86042174,-94.05816322,72959,AR
36.1961588,-94.16229547,72762,AR
36.17639976,-94.19198311,72762,AR
36.13975968,-94.1929582,72762,AR
36.07936735,-94.2295393,72704,AR
36.04246287,-94.14073609,72701,AR
35.04906,-85.285499,37403,TN
35.99673545,-94.20269046,72701,AR
35.99513759,-94.20384154,72701,AR
36.02948614,-94.28144157,72730,AR
35.96568905,-94.34020861,72753,AR
35.95951196,-94.43106038,72744,AR
35.32730116,-92.02713545,72137,AR
35.09397806,-91.87209676,72012,AR
35.12086134,-91.63241027,72060,AR
35.2397536,-91.68714216,72082,AR
35.34308628,-91.53914729,72010,AR
35.27231724,-91.17281432,72101,AR
35.25951182,-91.3628177,72006,AR
35.00496573,-91.27455521,72036,AR
34.99798121,-91.25653395,72036,AR
35.01833303,-93.25743336,72853,AR
34.29909187,-91.38796767,72042,AR
34.40258329,-91.40837609,72003,AR
34.55781576,-91.46642304,72160,AR
42.33144458,-88.12020978,60073,IL
34.47576243,-91.54195665,72160,AR
34.52270321,-91.57432005,72160,AR
34.45161801,-91.32277088,72003,AR
34.20963756,-91.34304561,72055,AR
34.14939912,-91.34436859,72055,AR
34.31173089,-91.29660549,72042,AR
34.09077278,-91.24773501,72166,AR
33.27605343,-91.66592102,71658,AR
33.21108984,-91.79443509,71646,AR
33.25121732,-91.92390812,71646,AR
33.09880482,-91.94938265,71635,AR
33.05917148,-91.95124407,71635,AR
36.37253966,-92.53286362,72642,AR
36.36832515,-92.45414987,72651,AR
36.37752566,-92.46093401,72651,AR
36.29884482,-92.29929438,72653,AR
36.31691695,-92.345178,72653,AR
36.31399006,-92.37466073,72653,AR
41.74930614,-88.11900642,60540,IL
36.37629806,-92.31908565,72653,AR
36.3765675,-92.20418197,72544,AR
36.37395599,-92.37037457,72653,AR
36.15924213,-94.52709315,72761,AR
36.40727176,-94.01707875,72732,AR
36.39753854,-94.00958878,72756,AR
36.32090832,-94.06408866,72756,AR
36.35482796,-94.12106413,72756,AR
36.2518921,-94.10515488,72745,AR
36.47188736,-94.24357869,72714,AR
36.3935965,-94.20826826,72712,AR
36.35703899,-94.24880969,72712,AR
36.35829075,-94.24751782,72712,AR
36.35839759,-94.24565804,72712,AR
36.35926595,-94.24531579,72712,AR
36.36213835,-94.20932188,72712,AR
36.31312091,-94.17085339,72758,AR
36.45101463,-94.30122906,72715,AR
42.167707,-94.247363,50217,IA
36.35785064,-94.27635116,72719,AR
36.37429914,-94.33914435,72736,AR
36.37819125,-94.48674901,72736,AR
36.31676186,-94.45536713,72722,AR
36.43851466,-94.53381152,72736,AR
36.43131765,-94.33349548,72739,AR
36.41738617,-94.13297577,72756,AR
36.24810679,-94.17035171,72745,AR
36.47593625,-94.1942764,72714,AR
36.25606419,-94.51024583,72734,AR
36.25407972,-94.5274874,72734,AR
36.22118139,-93.07259779,72601,AR
36.45304429,-93.1715759,72662,AR
36.12948889,-92.97102543,72633,AR
36.19700022,-93.13140665,72601,AR
33.42898254,-92.15596683,71647,AR
33.33815376,-92.31092685,71651,AR
33.63021095,-92.70058683,71744,AR
41.63374857,-88.06456893,60532,IL
33.53396039,-92.50625837,71744,AR
33.51762141,-92.35594502,71744,AR
36.33676572,-93.46687741,72638,AR
36.20959103,-93.48340595,72616,AR
36.37743922,-93.5718459,72616,AR
36.37006419,-93.54345901,72616,AR
36.3910754,-93.63738161,72616,AR
36.39440138,-93.69447809,72632,AR
36.41069774,-93.74341686,72632,AR
36.40428189,-93.8274265,72631,AR
36.32032811,-93.4342804,72638,AR
33.10952448,-91.28312671,71640,AR
33.50683522,-91.43572847,71638,AR
33.92570577,-93.14168618,71743,AR
34.14445552,-93.0623825,71923,AR
34.06033086,-92.88966873,71923,AR
33.99592326,-93.32206945,71962,AR
33.83239703,-93.12143229,71743,AR
42.11941611,-88.05752655,60067,IL
36.40829991,-90.72992025,72422,AR
36.33494206,-90.52434716,72435,AR
36.49691664,-90.28840004,72456,AR
36.25748636,-90.29690329,72461,AR
36.4402171,-90.14774738,72454,AR
36.34189369,-90.21132968,72430,AR
35.50522828,-92.00989188,72543,AR
35.47922672,-92.03566739,72543,AR
35.43534292,-92.1073649,72131,AR
35.61525257,-92.21915994,72153,AR
35.5836343,-92.13400379,72067,AR
33.38400774,-93.28893959,71770,AR
33.28255883,-93.1986903,71753,AR
33.25365695,-93.23309403,71753,AR
33.33670494,-93.22444391,71752,AR
33.26794518,-93.30505569,71753,AR
33.28399951,-93.25625282,71753,AR
33.17681322,-93.21631071,71753,AR
41.85996881,-88.0433017,60137,IL
33.06898582,-93.1785979,71740,AR
33.20849337,-93.22610458,71753,AR
35.0877168,-92.78048795,72110,AR
35.1759966,-92.70514605,72110,AR
35.15401642,-92.75859158,72110,AR
35.12874307,-92.79156602,72110,AR
35.87632348,-90.36739248,72437,AR
35.75724013,-90.46570271,72437,AR
35.79307684,-90.91199694,72421,AR
35.86573448,-90.61313385,72401,AR
35.8463467,-90.74782496,72401,AR
35.59584353,-94.14670067,72946,AR
34.239087,-90.279844,38646,MS
35.47339317,-94.33440115,72956,AR
35.42035365,-94.28759182,72956,AR
35.45681473,-94.40160013,72956,AR
35.20596389,-90.22869248,72364,AR
35.14798985,-90.12787005,72301,AR
35.17523251,-90.22142154,72301,AR
35.31712974,-93.70222392,72855,AR
35.14804074,-90.22062595,72301,AR
35.37539969,-90.49771919,72331,AR
35.30922641,-90.45349389,72331,AR
35.29053912,-90.57640326,72373,AR
35.26850075,-90.74577794,72396,AR
35.19625055,-90.72486911,72396,AR
35.38741589,-90.77102287,72324,AR
35.25374314,-90.83671888,72396,AR
35.2507173,-91.02892395,72101,AR
35.33569165,-90.73605673,72396,AR
34.07509509,-92.57166566,71725,AR
33.81205276,-91.34024482,71670,AR
33.91986531,-91.33701817,71674,AR
33.60519082,-91.79513626,71655,AR
33.62704058,-91.76770694,71655,AR
33.61378897,-91.92566231,71675,AR
35.08507321,-92.49160167,72034,AR
35.1241112,-92.28057817,72173,AR
35.3302591,-92.26747573,72131,AR
35.11039467,-92.51732412,72034,AR
34.98905021,-92.42124788,72034,AR
35.30458974,-94.0376221,72933,AR
35.34646219,-93.96995062,72933,AR
35.45128112,-93.77922243,72949,AR
35.40968399,-93.77462031,72949,AR
35.39784021,-93.84458411,72949,AR
35.39870287,-93.84558315,72949,AR
35.46934817,-93.81762036,72949,AR
36.38866542,-91.5185838,72554,AR
36.43554902,-91.53268637,72554,AR
36.36783175,-91.82672417,72576,AR
36.39351374,-92.00542197,72583,AR
34.61945734,-93.00321065,71909,AR
34.66006572,-93.01386132,71909,AR
34.62277288,-93.05450626,71909,AR
34.46083887,-92.92911088,71901,AR
34.46415793,-92.94752253,71901,AR
42.054684,-94.241493,50107,IA
34.46339791,-92.96465043,71901,AR
34.51355323,-93.21049854,71968,AR
34.45104403,-93.17764158,71913,AR
34.57828649,-93.16906845,71956,AR
34.54138699,-93.16344869,71913,AR
34.14193891,-92.31639708,72057,AR
34.26700233,-92.41680499,72150,AR
34.32310988,-92.63093446,72128,AR
36.06801475,-90.74675811,72416,AR
36.06839392,-90.6727195,72450,AR
33.73151578,-93.62168842,71801,AR
33.6567981,-93.7776446,71838,AR
33.75082797,-93.71512498,71862,AR
33.72545773,-93.63947604,71801,AR
33.62182063,-93.73626533,71838,AR
34.44067141,-92.88933954,72104,AR
34.42866683,-92.89257928,72104,AR
34.43140931,-92.81277853,72104,AR
34.38380826,-92.80078772,72104,AR
34.3429122,-92.83125938,72104,AR
34.31403407,-93.1686965,71929,AR
33.92140397,-93.86098221,71852,AR
33.81880233,-93.89699583,71851,AR
33.94929126,-93.93807189,71852,AR
35.57827164,-91.7285896,72534,AR
35.8918459,-91.7314349,72501,AR
35.69899323,-91.6488707,72501,AR
36.18105043,-91.72649212,72536,AR
36.18666314,-91.76656933,72512,AR
36.18479562,-92.12514052,72566,AR
36.14751047,-91.91468566,72584,AR
36.05913922,-91.87624756,72556,AR
36.01781597,-91.82239692,72556,AR
36.25132799,-91.7569266,72576,AR
35.76963733,-91.17524413,72473,AR
35.47535979,-91.23354515,72112,AR
42.309926,-93.575384,50075,IA
34.38555815,-91.7951926,72175,AR
34.30991877,-91.83331238,72004,AR
34.38457718,-91.99210433,72152,AR
34.26599436,-92.02205698,71602,AR
34.29920698,-92.09577258,71602,AR
34.48333704,-92.20711893,72132,AR
35.5217268,-93.44669792,72830,AR
35.48080314,-93.32146597,72846,AR
33.35990776,-93.46344013,71827,AR
37.16311777,-93.34085606,65807,MO
33.35908843,-93.46423792,71827,AR
33.358027,-93.59903426,71845,AR
33.15577422,-93.51400605,71861,AR
33.10336605,-93.65292316,71826,AR
36.12594484,-90.92940702,72476,AR
36.13824104,-91.15636539,72415,AR
36.13870673,-91.15892997,72415,AR
36.07607248,-90.99829621,72476,AR
36.09084574,-91.13421235,72458,AR
35.046089,-85.278436,37404,TN
36.00534901,-91.25223383,72469,AR
34.76275721,-90.76799135,72360,AR
34.80460717,-90.826745,72360,AR
34.83489295,-90.99592468,72368,AR
34.7856055,-90.97880078,72368,AR
34.74257426,-91.10180844,72368,AR
34.04125795,-91.6183123,71644,AR
33.81916652,-91.74802461,71644,AR
34.07560932,-91.82096843,71678,AR
33.94018823,-91.85282889,71667,AR
33.92880502,-91.94216426,71667,AR
33.72288892,-94.3808424,71836,AR
33.6979928,-94.41944295,71836,AR
33.74480925,-94.37935737,71836,AR
33.60193168,-94.36013014,71836,AR
35.29436926,-93.46450947,72851,AR
35.31265167,-93.79157579,72855,AR
35.21628047,-93.80129452,72943,AR
35.13095664,-93.946074,72927,AR
35.0173411,-91.98670336,72007,AR
34.9338104,-91.96271908,72023,AR
34.79581194,-91.99943103,72086,AR
34.59669708,-91.81078155,72046,AR
34.78207056,-91.85190207,72086,AR
34.90757794,-91.87032082,72086,AR
34.77301265,-91.72537958,72024,AR
34.58424272,-91.99197638,72046,AR
34.87610447,-91.9828411,72086,AR
34.97994648,-92.02479815,72023,AR
34.83288745,-92.04475673,72076,AR
36.09860967,-93.72287486,72740,AR
36.27019135,-93.80946411,72740,AR
36.15518787,-93.88968069,72738,AR
36.02818963,-93.92372651,72773,AR
36.08960572,-93.54953922,72740,AR
36.29927352,-92.60425587,72634,AR
33.33102467,-93.94629887,71837,AR
33.10552253,-93.95503558,71834,AR
33.3297508,-94.03930467,71854,AR
33.13375224,-94.04286255,71834,AR
35.59927905,-90.08247987,72395,AR
35.86596695,-90.17800619,72442,AR
35.88898029,-90.26261385,72438,AR
35.93993408,-89.71875175,72315,AR
35.92807409,-89.75771728,72315,AR
35.91439255,-89.78532701,72315,AR
35.89947657,-89.78300486,72315,AR
28.09414657,-82.74701398,34683,FL
30.70664579,-87.18308828,32571,FL
30.65709336,-84.73340125,32324,FL
30.65674865,-84.73155033,32324,FL
30.57379199,-84.76717635,32351,FL
30.93902113,-87.16638948,32565,FL
30.84890699,-87.11516934,32565,FL
30.97114341,-87.29975934,32535,FL
30.95747299,-87.38360122,32535,FL
30.48332594,-84.62215919,32351,FL
30.60855362,-84.5259879,32352,FL
30.30599176,-84.286863,32327,FL
29.41727995,-82.885902,32626,FL
28.77598476,-82.1366099,33538,FL
28.75644746,-82.05067444,33585,FL
28.7771514,-82.00290909,34785,FL
28.90138398,-82.08800573,34484,FL
30.59397702,-84.40476885,32333,FL
29.93213327,-85.38797429,32456,FL
29.32996104,-82.77215893,32683,FL
29.16823716,-82.63816687,34449,FL
29.39813962,-82.49370941,32696,FL
30.43034092,-84.94803926,32321,FL
28.8251287,-81.98849227,34785,FL
30.2710829,-84.3614476,32327,FL
30.35115582,-85.89226512,32413,FL
30.27226537,-85.69931201,32409,FL
30.33267753,-85.75141936,32409,FL
42.284715,-93.794802,50246,IA
30.14368603,-85.57771738,32404,FL
29.8316992,-85.29360471,32456,FL
29.11582339,-82.44890361,34431,FL
29.17844496,-82.35078025,34481,FL
29.13783978,-82.21963557,34474,FL
29.26762367,-82.17789085,34475,FL
30.62021439,-85.94425543,32455,FL
30.3260809,-85.64322259,32409,FL
28.07121668,-82.58183102,33626,FL
28.01876624,-82.61133539,33635,FL
30.80348639,-85.72425008,32425,FL
30.7332622,-85.94646086,32455,FL
30.77914278,-85.86780283,32464,FL
29.36215554,-82.30632667,32686,FL
30.53974408,-85.57302401,32428,FL
30.95761591,-85.52227295,32440,FL
30.74014353,-85.02030113,32442,FL
30.72521646,-84.95587326,32460,FL
30.41113103,-83.93812843,32344,FL
42.357464,-93.109644,50627,IA
30.51099115,-83.95220488,32344,FL
29.36634152,-82.20623398,32686,FL
29.78226079,-82.5276111,32615,FL
29.65025483,-82.49533683,32669,FL
29.63547711,-82.35616133,32608,FL
28.83078418,-82.51737134,34461,FL
30.55243374,-83.85568617,32344,FL
29.2214741,-82.05826581,34488,FL
29.18444081,-81.89176457,34488,FL
29.06681617,-82.27267,34481,FL
29.07859309,-82.25576271,34481,FL
29.02645398,-82.20237153,34473,FL
29.77348111,-82.18896151,32609,FL
29.89908505,-82.3318424,32622,FL
29.96990926,-82.20515918,32091,FL
29.89135936,-82.17078438,32091,FL
29.92657619,-82.0858242,32091,FL
28.86469683,-82.57590158,34429,FL
28.8070162,-82.58016813,34448,FL
41.800167,-92.058995,52301,IA
29.00200326,-82.57794213,34428,FL
28.91329569,-82.5844054,34428,FL
28.92034461,-82.46954176,34465,FL
28.92588228,-82.4520392,34465,FL
29.07687687,-82.20328041,34476,FL
29.1062615,-82.20101392,34476,FL
28.97084722,-82.03992651,34491,FL
28.96851454,-82.00086348,32162,FL
29.01083209,-82.08650324,34491,FL
29.08836464,-81.9944852,34472,FL
30.18266891,-82.02294354,32234,FL
28.89863118,-82.41435988,34442,FL
28.84740304,-82.36829182,34453,FL
28.81005913,-82.34103718,34452,FL
28.73578681,-82.30499714,34436,FL
28.8585145,-82.32422153,34453,FL
29.04076525,-81.91732126,32179,FL
28.97132404,-81.92824826,32195,FL
29.78730086,-82.03738715,32656,FL
30.75596486,-86.52600687,32539,FL
30.82356093,-86.53747077,32536,FL
29.95419347,-81.69563947,32043,FL
30.16290741,-81.82921425,32065,FL
30.16623647,-81.74221661,32073,FL
30.18277733,-81.73009756,32073,FL
27.89326289,-82.77963206,33773,FL
29.92245026,-82.6642924,32038,FL
30.10527069,-82.63170087,32025,FL
30.16034988,-82.56990568,32025,FL
30.21766408,-82.71037093,32055,FL
30.29322412,-82.72754899,32055,FL
29.61673159,-83.13576436,32628,FL
28.02278057,-82.77627116,34698,FL
27.99965388,-82.76871914,34698,FL
30.52930059,-87.20536122,32514,FL
28.04568602,-82.67998156,34677,FL
27.88220462,-82.67910884,33716,FL
29.98850487,-81.5308758,32092,FL
28.13011761,-81.097799,34773,FL
28.2311778,-82.70536884,34653,FL
30.07915103,-81.45131066,32081,FL
28.28134203,-82.67886966,34668,FL
29.98151533,-81.36282982,32095,FL
28.20071729,-82.35563501,33544,FL
28.17996248,-82.3528512,33543,FL
28.33104688,-82.7017581,34667,FL
29.80012291,-81.30380346,32086,FL
28.39763485,-82.67624257,34667,FL
28.32567583,-82.48490816,34637,FL
29.59386324,-81.28926523,32137,FL
29.56212835,-81.22298462,32137,FL
29.63604511,-82.68732477,32693,FL
30.51667964,-83.15274652,32053,FL
30.61499287,-83.08226247,32053,FL
28.50977916,-81.83958156,34736,FL
28.56203132,-81.85166047,34736,FL
28.56190515,-81.8510041,34736,FL
28.40931248,-82.23920071,33523,FL
28.22280619,-82.23736538,33541,FL
27.92281755,-81.99362818,33860,FL
27.89241118,-81.98340757,33860,FL
28.52912721,-82.5451143,34613,FL
28.04751327,-81.78685942,33823,FL
28.04651928,-81.78701726,33823,FL
28.18487606,-81.59070927,33837,FL
28.25872698,-81.59938428,33896,FL
28.10843916,-81.47534767,34759,FL
28.14059761,-81.48450011,34759,FL
28.0840939,-82.48749578,33618,FL
28.14263413,-82.46147846,33549,FL
28.10437334,-82.39095359,33647,FL
27.93893372,-82.47917429,33606,FL
27.9112957,-82.51582267,33629,FL
28.03571328,-81.52979918,33844,FL
27.88739417,-81.44920997,33898,FL
41.702381,-92.003944,52301,IA
28.31236215,-81.66704717,33897,FL
29.62529643,-81.90063211,32148,FL
28.13641042,-82.57563391,33556,FL
28.15282879,-82.49143516,33548,FL
28.66790352,-81.76132295,34737,FL
29.62783905,-81.8348794,32148,FL
29.63649554,-81.70588433,32177,FL
28.0001496,-82.51692819,33614,FL
30.34869018,-83.2881929,32059,FL
30.47017089,-83.62309536,32331,FL
30.57864989,-83.41253732,32340,FL
30.52143593,-83.28289009,32059,FL
28.06525291,-82.45339552,33612,FL
28.03220269,-82.39523744,33617,FL
28.06587218,-82.36829005,33637,FL
27.98498827,-82.35838503,33610,FL
27.92528942,-82.4415717,33605,FL
28.60886872,-81.73310042,34715,FL
28.66976162,-81.38989603,32714,FL
27.97284998,-82.27742847,33584,FL
28.02560239,-82.21860934,33527,FL
28.02533219,-82.14603031,33563,FL
28.03981826,-82.12631814,33563,FL
28.07397569,-82.15411891,33565,FL
30.48829684,-83.75615731,32344,FL
30.60995132,-81.51827172,32034,FL
28.67425816,-81.21545182,32765,FL
28.66731343,-81.18478961,32765,FL
29.91954763,-81.41867446,32092,FL
27.90678692,-82.39902028,33619,FL
27.90062059,-82.36917141,33619,FL
27.87198391,-82.26884099,33596,FL
27.97289375,-82.33757328,33619,FL
28.00257611,-82.29652364,33584,FL
28.49306672,-81.72099224,34711,FL
30.02045861,-81.59540527,32259,FL
30.17211516,-83.26639167,32066,FL
28.42239478,-81.39173343,32824,FL
26.88763779,-82.29821149,33947,FL
27.01659086,-82.17603261,33953,FL
26.85899404,-82.02437482,33955,FL
28.85044453,-81.6863752,32726,FL
27.37852008,-82.52810584,34234,FL
26.08349965,-80.12619281,33316,FL
26.08397872,-80.14507476,33315,FL
26.14473173,-80.1321644,33304,FL
25.87773548,-80.25853438,33167,FL
25.92763323,-80.23315245,33056,FL
27.13679093,-82.45002974,34275,FL
27.10493629,-82.43122684,34285,FL
27.09789837,-82.38883721,34292,FL
28.7036211,-81.73269595,34705,FL
25.63940577,-80.47680525,33196,FL
25.56521448,-80.42882183,33170,FL
25.68280124,-80.47701958,33196,FL
29.91485566,-81.3296485,32084,FL
29.88910781,-81.32003055,32084,FL
27.15130992,-81.81043789,34266,FL
27.21058522,-81.66198269,34266,FL
30.17084,-83.62629438,32347,FL
29.95026976,-82.50650774,32054,FL
29.93879259,-82.42476186,32054,FL
28.90963337,-81.67525908,32784,FL
28.9083515,-81.64874071,32784,FL
28.91694108,-81.67577202,32784,FL
24.7497936,-80.97673772,33050,FL
28.09560514,-80.67198864,32904,FL
27.6161055,-81.94249693,33834,FL
27.4246293,-81.8742515,33865,FL
27.64574592,-81.85936431,33834,FL
27.57415953,-81.62032465,33890,FL
26.69544791,-81.11238973,33440,FL
27.93351495,-80.64981985,32909,FL
28.04327301,-80.64277537,32904,FL
27.43057868,-81.41729218,33876,FL
27.32525053,-81.44108148,33852,FL
41.667943,-91.998904,52361,IA
27.60335955,-81.54587682,33825,FL
27.48389396,-81.48253539,33872,FL
28.85211083,-81.60203131,32736,FL
26.69368746,-80.3753021,33470,FL
26.70292665,-80.37613245,33470,FL
26.81161397,-80.11507644,33418,FL
28.49409417,-80.80311757,32927,FL
27.43525707,-81.36818472,33876,FL
26.60781862,-80.22293171,33449,FL
26.72016024,-80.17320068,33411,FL
27.9247564,-80.52748056,32949,FL
27.83779003,-82.36855049,33534,FL
27.76309915,-82.40141295,33572,FL
27.84658118,-82.30280406,33569,FL
27.81880034,-82.29485519,33579,FL
27.70512109,-82.14679777,33547,FL
26.75255043,-80.06610845,33407,FL
27.62491934,-80.44521955,32966,FL
27.67203307,-80.44276648,32967,FL
26.6701984,-80.09622595,33406,FL
26.64473848,-80.11214105,33415,FL
26.42830874,-80.20535898,33446,FL
26.5287312,-80.21244248,33472,FL
26.46454885,-80.07044088,33444,FL
27.74450786,-82.74950623,33706,FL
27.70920846,-82.71526617,33715,FL
26.21138045,-80.15436977,33309,FL
28.83812778,-81.77423144,34788,FL
26.69483232,-81.78218386,33905,FL
27.44714432,-82.56748268,34207,FL
27.39264194,-82.46758285,34201,FL
27.4361428,-82.39049468,34211,FL
27.85187261,-82.81224254,33776,FL
27.8640783,-82.74010179,33777,FL
27.79287078,-82.73755952,33710,FL
27.80710862,-82.72766684,33710,FL
27.76767031,-82.67440418,33712,FL
26.33356425,-80.27433829,33076,FL
26.31232977,-80.21883677,33067,FL
26.27903951,-80.19610707,33073,FL
26.25867407,-80.15323716,33069,FL
26.18238437,-80.15574886,33309,FL
28.80071977,-81.75351855,32778,FL
27.60497887,-82.34753077,34219,FL
26.06404437,-80.35882563,33331,FL
26.1215672,-80.29666221,33324,FL
26.04590978,-80.21736993,33024,FL
28.82524055,-81.68671055,32726,FL
27.04049783,-80.51203165,34956,FL
27.05631252,-80.5643096,34956,FL
